Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
RBF;2018-05-27 05:19:33.017866;10870.533175230026;1;26;0.06066998954569167;0.5794881172311066;0.35916137993948805;0.9755114592939005;75.0;98.0
RBF;2018-05-27 05:26:31.648615;11289.163923978806;1;27;0.11893762977478332;0.616813230415963;0.49760302296286996;1.09632155831365;82.0;98.0
RBF;2018-05-27 05:34:54.277133;11791.79244184494;1;28;0.06143751516815038;0.5052810783270706;0.4937375073435929;0.8635144496989934;98.0;98.0
RBF;2018-05-27 05:43:15.595201;12293.110510110855;1;29;0.06492407316031686;0.5030852481066159;0.49851520819002126;0.9120616637442882;97.0;98.0
RBF;2018-05-27 05:50:21.379398;12718.894706964493;1;30;0.06452282196419876;0.619989548939921;0.4659109079003944;0.9745526017519182;78.0;98.0
RBF;2018-05-27 05:58:28.321963;13205.837272405624;1;31;0.10349438571082184;0.5119249115652791;0.46863773568198475;1.0355525438943685;96.0;98.0
RBF;2018-05-27 06:06:56.451658;13713.966966867447;1;32;0.05924220848573718;0.5020854966173314;0.49851927816126856;1.027941527253518;98.0;98.0
RBF;2018-05-27 06:15:26.983712;14224.499021053314;1;33;0.05059421358959278;0.503120678180682;0.49719481084079775;1.0085177599332964;99.0;99.0
RBF;2018-05-27 06:23:39.828237;14717.343545675278;1;34;0.08525925826878288;0.5034750102520911;0.4993416775423082;0.988979980958235;96.0;99.0
RBF;2018-05-27 06:32:14.222015;15231.737323999405;1;35;0.05062027260210268;0.5003000183849476;0.46859544458604585;1.0287286495893233;98.0;99.0
RBF;2018-05-27 06:40:38.116621;15735.631930112839;1;36;0.050959469976926894;0.5009750578970424;0.4975938174424768;0.9995089606937851;99.0;99.0
RBF;2018-05-27 06:49:05.903139;16243.418448448181;1;37;0.051046921198932005;0.503019331473529;0.49909289082661906;1.0050974604334255;99.0;99.0
RBF;2018-05-27 06:57:22.251069;16739.766377687454;1;38;0.0837004215866712;0.5304969261752547;0.4986454095597512;1.0464909110972218;98.0;99.0
RBF;2018-05-27 07:05:49.863873;17247.379181861877;1;39;0.05293739850021917;0.5196729132941924;0.4885083105000846;1.041115808405161;100.0;100.0
RBF;2018-05-27 07:14:18.962736;17756.478044986725;1;40;0.0503799992324477;0.5297122623090607;0.4939453266138602;1.0432131934370128;99.0;100.0
RBF;2018-05-27 07:22:41.420871;18258.936180353165;1;41;0.0503072827982325;0.5176696938902924;0.48336163172536667;1.0442918297384698;99.0;100.0
RBF;2018-05-27 07:31:05.611889;18763.127197504044;1;42;0.06330750423827729;0.5349274843318964;0.48543223267114394;1.0228276193784855;96.0;100.0
RBF;2018-05-27 07:39:35.086330;19272.601639270782;1;43;0.050302758244339454;0.5152398532823227;0.48767227267274565;1.0231418374887917;99.0;100.0
RBF;2018-05-27 07:48:07.295464;19784.81077337265;1;44;0.05440863218539848;0.5200518610594828;0.4976020742543088;1.0376545648257307;99.0;100.0
RBF;2018-05-27 07:56:37.953970;20295.469279289246;1;45;0.051546458292908784;0.5202087590741981;0.48971475254925073;1.04011293743002;99.0;100.0
RBF;2018-05-27 08:05:04.282893;20801.79820203781;1;46;0.057033977228873885;0.5211078575956536;0.4900301166373124;1.060401250586003;100.0;100.0
RBF;2018-05-27 08:13:32.022769;21309.538078546524;1;47;0.05999125926414981;0.5230533908545312;0.4841886594212245;1.0506311054247486;100.0;100.0
RBF;2018-05-27 08:22:05.043763;21822.55907201767;1;48;0.058571852739462874;0.5225335650122306;0.4901603336335516;1.052673170198281;98.0;100.0
RBF;2018-05-27 08:30:34.827521;22332.342829704285;1;49;0.05406673507047039;0.5184276059052951;0.48274948613186247;1.0656824930343838;97.0;100.0
RBF;2018-05-27 08:39:05.833648;22843.348957061768;1;50;0.055390594399275794;0.5210166141913772;0.4876775592917316;1.032103425343187;97.0;100.0
RBF;2018-05-27 08:46:06.664793;23264.180101633072;1;51;0.08461538461538462;0.776923076923077;0.22307692307692312;0.9307692307692308;76.0;100.0
RBF;2018-05-27 08:52:04.232781;23621.748090028763;1;52;0.11923076923076924;1.053846153846154;0.11923076923076924;0.16923076923076924;34.0;100.0
RBF;2018-05-27 08:58:14.188594;23991.703903198242;1;53;0.15384615384615385;0.9153846153846155;0.5;0.3384615384615385;48.0;100.0
RBF;2018-05-27 09:04:21.612614;24359.127923488617;1;54;0.18846153846153846;1.1;0.18846153846153846;0.676923076923077;49.0;100.0
RBF;2018-05-27 09:10:50.911897;24748.42720603943;1;55;0.22307692307692312;1.0076923076923077;0.2576923076923077;1.1;69.0;100.0
RBF;2018-05-27 09:17:00.524396;25118.039705514908;1;56;0.2576923076923077;0.9615384615384617;0.15384615384615385;0.42307692307692313;54.0;100.0
RBF;2018-05-27 09:23:15.978113;25493.49342226982;1;57;0.2923076923076923;0.823076923076923;0.2923076923076923;0.5923076923076923;62.0;100.0
RBF;2018-05-27 09:29:48.231044;25885.746353387833;1;58;0.3269230769230769;0.6846153846153846;0.43076923076923074;0.7615384615384616;63.0;100.0
RBF;2018-05-27 09:35:37.153469;26234.668778419495;1;59;0.36153846153846153;0.6384615384615385;0.3269230769230769;0.08461538461538462;16.0;100.0
RBF;2018-05-27 09:41:47.501994;26605.01730322838;1;60;0.3961538461538462;0.5461538461538462;0.3961538461538462;0.5076923076923078;38.0;100.0
